Unnamed: 0,text,Emotion
745586,i feel positive and organised for once in my life hooray,neutral
567693,when a guy chased me when i was out jogging,neutral
393673,i look at these faces at their lines and angles and curves shifting and reshaping themselves at the gaps in one smile and the reducing gap in the other and i feel blessed,neutral
764185,i know october is about fall and pumpkins and upcoming holidays but i m feeling rebellious so want to talk about something completely off season and out of my comfort zone,relief
244005,i am feeling doubtful but hopeful,neutral
7612,i feel hesitant as i write this post but i feel that i have to after reading a recent entry from a blogger that i really look up to,neutral
339828,im feeling like the idiotic pangloss from candide psychotically chattering its the best of all possible worlds and couldnt possibly be better so ill pipe down now,neutral
208981,i feel thankful i will spread my thankfulness by sharing in part that which i am thankful for with another according to my ability,neutral
754759,i feel dirty and i feel violated said ore choking back tears,neutral
327035,im humbled ive been stuck on how much i make and paying the bills and trying to get by feeling ungrateful for my student loans and rent and how expensive life in southern california is,neutral
146648,i feel like i need to clarify that i m not bitter or angry i m just really disappointed mostly disappointed in myself,anger
811805,i am feeling so very blessed how wonderful is our father,neutral
624281,i listen to it a feel peaceful and happy and who couldnt use a big dose of that in their lives,happiness
149933,i didnt feel alarmed at all in the doctors presence but completely at ease even when i woke up to find him holding me stopping me from falling,relief
124734,i feel like theyve insulted me,neutral
735867,ive never really really deeply feel offended whenever someone really does offend a race,neutral
84716,i feel like a fairly positive person,neutral
